country_region,country_region_code,sub_region_1,sub_region_1_code,sub_region_2,sub_region_2_code,sub_region_3,sub_region_3_code,place_id
United States,US,Alabama,US-AL,Autauga County,01001,,,ChIJg9z7ewWPjogRA_8QrB0va7o
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36507,ChIJ3akDs6tYmogRFHKwBJj7yg0
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36511,ChIJ70fghJEamogR38KOUdxjpkA
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36526,ChIJISE19I1BmogRlvxutvTk8FA
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36527,ChIJgUiCTXxDmogRT_g3Ndean74
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36530,ChIJAVPExfUJmogRVw0-huyuHIs
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36532,ChIJsbsqDt0_mogR5LnA8wgKX-w
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36535,ChIJAzQ5NbgRmogRVhmfzX7O77w
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36542,ChIJA9UMsWkFmogRCP9K70_kKI8
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36549,ChIJn6o43fyjkIgRBXNjZjnFS8M
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36551,ChIJI8pVugltmogRiI1J4qN-HlQ
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36561,ChIJxw2YESyokIgRlYV-N3RLg2U
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36567,ChIJv2y9uWx2mogRaOlxx3d3CFQ
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36574,ChIJzZZ6qFCfkIgRqAqWXK3wljM
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36576,ChIJh15zZJlsmogRV_MCP6L5L_M
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36578,ChIJX23uVdBlmogR3v25psaBm1s
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36579,ChIJB4bZQe2SmogR-NatYtzwu9U
United States,US,Alabama,US-AL,Baldwin County,,postal_code,36580,ChIJU7iRIAgSmogRhjtLI35L_8k
United States,US,Alabama,US-AL,Baldwin County,01003,,,ChIJMRERvxBnmogR0K_9O08dxDw
United States,US,Alabama,US-AL,Barbour County,01005,,,ChIJtUJfgR1tjYgRAjFO7yq2nuI
United States,US,Alabama,US-AL,Bibb County,01007,,,ChIJEdvIA8szj4gRU_XpIL_1cSw
United States,US,Alabama,US-AL,Blount County,01009,,,ChIJdcUJhYeXiYgRERpotPlZFfs
United States,US,Alabama,US-AL,Bullock County,01011,,,ChIJcXKpowinjYgR2bm-CFekO9E
United States,US,Alabama,US-AL,Butler County,01013,,,ChIJvwuytCw6jogR94Yjx8idafg
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36201,ChIJHwqRNCW0i4gRo5FlxIANtn0
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36203,ChIJ3zK5o9ywi4gRgeJSaUYvvBI
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36205,ChIJi8cNQuiyi4gRMfvcPP4iuFA
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36206,ChIJn_ug29BMiogRcRV4bWJAwRo
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36207,ChIJK9z5Wvasi4gRXnZiHUFCv2U
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36250,ChIJG7JxH45KiogRok5I2u06P4s
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36260,ChIJne9lbxzGi4gRp3p4jxcYvSE
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36265,ChIJV8TvYyxOiogRsAghpJT5cAc
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36271,ChIJ3aeBIHYziogR_orqQoJeEFM
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36272,ChIJR57fb9_3iogRDuRQ3gfL4j0
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36277,ChIJa26tHO5MiogRZQRSijpJNuM
United States,US,Alabama,US-AL,Calhoun County,,postal_code,36279,ChIJRTfKPjZIiogRXkgSQzNPP44
United States,US,Alabama,US-AL,Calhoun County,01015,,,ChIJGyBy4YNNiogRE-jfYYjjehM
United States,US,Alabama,US-AL,Chambers County,01017,,,ChIJ8wq7d0SgjIgR7dF0tFV4YxI
United States,US,Alabama,US-AL,Cherokee County,01019,,,ChIJW8evmPRiiogROnAqHB76oCA
United States,US,Alabama,US-AL,Chilton County,01021,,,ChIJS3kV4bHJjogROXThhEVi6WQ
United States,US,Alabama,US-AL,Choctaw County,01023,,,ChIJudf5RKvhhIgRL_9Xfo0IOS8
United States,US,Alabama,US-AL,Clarke County,01025,,,ChIJQZySLbnLmogRyygQkshn9-Q
United States,US,Alabama,US-AL,Clay County,01027,,,ChIJ7SnMwYOTi4gRQ2Kp7tU2TTU
United States,US,Alabama,US-AL,Cleburne County,01029,,,ChIJMbmDk2T_iogREnEFcAKu3co
United States,US,Alabama,US-AL,Coffee County,01031,,,ChIJY8xZwLgTkogRzT0BJZXvy-A
United States,US,Alabama,US-AL,Colbert County,01033,,,ChIJx9RdR4pDfYgRwXFUhyjJkjI
United States,US,Alabama,US-AL,Conecuh County,01035,,,ChIJ-cexfRYwkIgRKRXsDVi20AM
United States,US,Alabama,US-AL,Coosa County,01037,,,ChIJO38NpV-qjogR_DGYR1a7hfg
United States,US,Alabama,US-AL,Covington County,01039,,,ChIJL6eZvYO9kYgR8JpPeJgyi8I
United States,US,Alabama,US-AL,Crenshaw County,01041,,,ChIJazOdWMQHjogRss6g43wnKB0
United States,US,Alabama,US-AL,Cullman County,01043,,,ChIJ80bNgkhOiIgR2OiZAIYFOOI
United States,US,Alabama,US-AL,Dale County,01045,,,ChIJdZZpSW99kogR5F9J6CBlYd0
United States,US,Alabama,US-AL,Dallas County,01047,,,ChIJ9xTUS0kIj4gR5H8RrvN7U5A
United States,US,Alabama,US-AL,DeKalb County,01049,,,ChIJxy4_RT7ZYYgR6zftJTvIIBU
United States,US,Alabama,US-AL,Elmore County,01051,,,ChIJ6aOPm3OcjogRrQGwkMQLNAA
United States,US,Alabama,US-AL,Escambia County,01053,,,ChIJzY1jedVekIgRMfynHUnNNPY
United States,US,Alabama,US-AL,Etowah County,,postal_code,35901,ChIJyXda2ntAiogRGjRqzq7Fu_8
United States,US,Alabama,US-AL,Etowah County,,postal_code,35903,ChIJmU3WRAtBiogRQVsDmHZ4qJA
United States,US,Alabama,US-AL,Etowah County,,postal_code,35904,ChIJn9dQ4oAViogRvEvQkiPta9c
United States,US,Alabama,US-AL,Etowah County,,postal_code,35905,ChIJY0hefgo4iogRIgTPALEUGNo
United States,US,Alabama,US-AL,Etowah County,,postal_code,35906,ChIJfa8P47U6iogRpuWHHV8hgJo
United States,US,Alabama,US-AL,Etowah County,,postal_code,35907,ChIJjdtJ68s5iogRe10bcxPYhIw
United States,US,Alabama,US-AL,Etowah County,,postal_code,35952,ChIJ8w1sqKmLiYgR-llHWlZRz6U
United States,US,Alabama,US-AL,Etowah County,,postal_code,35954,ChIJpwDVuWU9iogRylhMXskbdA8
United States,US,Alabama,US-AL,Etowah County,,postal_code,35956,ChIJ8fGumhsZiogROF-izhhmB4I
United States,US,Alabama,US-AL,Etowah County,,postal_code,35972,ChIJGZAMXt4miogRAkOW1GR_vMo
United States,US,Alabama,US-AL,Etowah County,01055,,,ChIJATNm2KgQiogR8kdQnflzDDQ
United States,US,Alabama,US-AL,Fayette County,01057,,,ChIJrWUdBMbAh4gRpBTF8Lnhl2A
United States,US,Alabama,US-AL,Franklin County,01059,,,ChIJx1BvLiP7h4gR2XnrF_6toLc
United States,US,Alabama,US-AL,Geneva County,01061,,,ChIJA1lA4f9CkogRQJ4ZtfB9S7Q
United States,US,Alabama,US-AL,Greene County,01063,,,ChIJB6-ELJvIhYgR5dROx5dmh3I
United States,US,Alabama,US-AL,Hale County,01065,,,ChIJSxtmelHzhYgRBcDVwPeW7Y0
United States,US,Alabama,US-AL,Henry County,01067,,,ChIJAQQDmdWEkogRVy_0qKujBUI
United States,US,Alabama,US-AL,Houston County,,postal_code,36301,ChIJjVg4ZgTtkogRGLWwz4-ACwM
United States,US,Alabama,US-AL,Houston County,,postal_code,36303,ChIJZ-nOY_iNkogRDcuj2rp-3Jw
United States,US,Alabama,US-AL,Houston County,,postal_code,36305,ChIJJVsV7biMkogRIi7DbRWMVpQ
United States,US,Alabama,US-AL,Houston County,,postal_code,36312,ChIJoTRoi0e8kogRvDXYis1cA7o
United States,US,Alabama,US-AL,Houston County,,postal_code,36319,ChIJa1JVaNKkkogRL3teNRESYYc
United States,US,Alabama,US-AL,Houston County,,postal_code,36320,ChIJQeRB5VvpkogR5k97xele0sw
United States,US,Alabama,US-AL,Houston County,,postal_code,36321,ChIJoajIvRmVkogRjKaMfdsC0-o
United States,US,Alabama,US-AL,Houston County,,postal_code,36343,ChIJjWAwdO3FkogR2WGubFlnh2g
United States,US,Alabama,US-AL,Houston County,,postal_code,36352,ChIJ4RIEAOphkogRzb_1JvGbFvM
United States,US,Alabama,US-AL,Houston County,,postal_code,36376,ChIJOfuGr_WVkogR_zdpqVhFteY
United States,US,Alabama,US-AL,Houston County,01069,,,ChIJxctXypKIkogR-g9j2PSoOBw
United States,US,Alabama,US-AL,Jackson County,01071,,,ChIJoVwm-RjqYYgRsdNo4UCkfeI
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35005,ChIJS4CvImjjiIgRckeMzZDR-48
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35006,ChIJF2of8UmViIgRWJY4dTn8DHs
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35020,ChIJmzN7pSneiIgRmu4URfi7LIo
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35022,ChIJ800TYsLeiIgRnAkiWIxz1Ls
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35023,ChIJ12wV0NrCiIgRdMjIZXMYtRM
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35061,ChIJt0lneBThiIgR9tAbNzM9ojo
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35062,ChIJt8960jD4iIgRp9YxLboxqDc
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35064,ChIJweI0xZPhiIgRp-c-d9p1EBA
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35068,ChIJG5XCF2QDiYgRAY1DpwLGc24
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35071,ChIJafs_XiEBiYgRoe47PLZ9Hmc
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35091,ChIJO7WV9bOpiYgRACSWPkadARw
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35094,ChIJT-vAb91siYgRwTJQJjwZEOk
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35111,ChIJp_e3Le7EiIgR-BrW7gBPoJg
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35116,ChIJ7wp7n5QHiYgR7Wqf9C9aJlQ
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35117,ChIJmUy8GfkBiYgR45aN6tfjCR0
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35118,ChIJ_8jqXm3liIgRNERfsLqjq_k
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35126,ChIJP0lyCxUKiYgRtoeyEUXbGLA
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35127,ChIJr-Wg3VXhiIgRpW2nnYn2lKc
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35130,ChIJLcBbzHHxiIgRSM-4sfhC_YQ
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35173,ChIJ3ZgTNkNziYgRJYA3O_ea0XM
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35180,ChIJH2Ldr92riYgRyMgrw4IUjY0
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35203,ChIJ6-LdT5AbiYgRgATPmKpozUA
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35204,ChIJ8QEUO2YciYgR7N1-KSTsHYk
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35205,ChIJgQHtLOQbiYgRll-e9hhUyx4
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35206,ChIJT2YURCEQiYgR0YvPLLzKkvg
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35207,ChIJRQUd2FcbiYgRHfVJ1W-zeMo
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35208,ChIJ_2WoltwdiYgR2dD5d1BMkp4
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35209,ChIJ7wPECzgZiYgRxY_wsn0TH-w
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35210,ChIJC0xnq44RiYgRy35hVeqavO0
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35211,ChIJG4B9N0seiYgRGCz95pRiKW8
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35212,ChIJR0cTpZAaiYgREX5FSUUtkBw
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35213,ChIJn3Wj_58QiYgRLN454ZhdR1k
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35214,ChIJt0ijM60CiYgRL2A-cqMudJY
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35215,ChIJvRJ4lRgPiYgRfxWQwkWeo2w
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35216,ChIJtxKoZvQYiYgRLsltKpYi7-E
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35217,ChIJhx19md0EiYgRX0BV5P7NdJI
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35218,ChIJ729XR_IdiYgRBWs-xh2MP-Q
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35221,ChIJ4W046igeiYgRFEdDnK9lNeA
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35222,ChIJ7QkboFAaiYgR1gitfBqD_9g
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35223,ChIJF-B0NaoQiYgRDvcOtxjMWtk
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35224,ChIJJySw57LjiIgRFbG2jnVjXlI
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35226,ChIJay6WS18fiYgRt18eTbZUWz4
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35228,ChIJq-RgOMjhiIgRexHQze_SdgU
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35233,ChIJ6SkvBcAbiYgRwOslxX1jPIs
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35234,ChIJadDDLw0biYgR8bX56Ya7Qvk
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35235,ChIJmetiUTEMiYgRc-TjQ2ChQVA
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35243,ChIJ3cTZRn4XiYgRJ7NHbNo3MTw
United States,US,Alabama,US-AL,Jefferson County,,postal_code,35244,ChIJ6Sz8kH8hiYgRnSOQLcrnRIs
United States,US,Alabama,US-AL,Jefferson County,01073,,,ChIJI3NHUAHeiIgRjEYySwpu1Zg
United States,US,Alabama,US-AL,Lamar County,01075,,,ChIJsW6IsdGsh4gRB47NLHyT1b4
United States,US,Alabama,US-AL,Lauderdale County,01077,,,ChIJF6ndq7w3fYgR9E3GhltzBZE
United States,US,Alabama,US-AL,Lawrence County,01079,,,ChIJ5-nPAWihYogRqk5W1HBMkXA
United States,US,Alabama,US-AL,Lee County,,postal_code,36801,ChIJnZ3on1ySjIgR3UL8CwyApI8
United States,US,Alabama,US-AL,Lee County,,postal_code,36804,ChIJs2BO2VrpjIgRmyt-zyPEBv0
United States,US,Alabama,US-AL,Lee County,,postal_code,36830,ChIJYSGMZeDwjIgRinslu54ul9E
United States,US,Alabama,US-AL,Lee County,,postal_code,36832,ChIJrxLeeDj0jIgRIhZhNhT1Zsk
United States,US,Alabama,US-AL,Lee County,,postal_code,36852,ChIJO3KN-jWWjIgRDTbBLQcY3JA
United States,US,Alabama,US-AL,Lee County,,postal_code,36870,ChIJt_AhfHbFjIgRmi_V2vAAS_k
United States,US,Alabama,US-AL,Lee County,,postal_code,36874,ChIJuVUF2RDBjIgR7LJcI82UWZg
United States,US,Alabama,US-AL,Lee County,,postal_code,36877,ChIJ2Uk1yaPIjIgRedoj9U3YvBg
United States,US,Alabama,US-AL,Lee County,,postal_code,36879,ChIJgZODPFyJjIgRK58KOF12uV0
United States,US,Alabama,US-AL,Lee County,01081,,,ChIJ52OyZFxYjIgRKmFPDzRWuFk
United States,US,Alabama,US-AL,Limestone County,01083,,,ChIJdaslZmNhYogRJltxufJfYmA
United States,US,Alabama,US-AL,Lowndes County,01085,,,ChIJbwCwdcxdjogRoLZlaxo7X14
United States,US,Alabama,US-AL,Macon County,01087,,,ChIJMaX_VbNVjIgRP0NEpma8y8w
United States,US,Alabama,US-AL,Madison County,,postal_code,35741,ChIJC2HcXTMRYogRZdt-ANR6ycA
United States,US,Alabama,US-AL,Madison County,,postal_code,35748,ChIJU--xkokZYogRoVvApU2jnCU
United States,US,Alabama,US-AL,Madison County,,postal_code,35749,ChIJS4nnNlldYogRAoo8tnzAmWQ
United States,US,Alabama,US-AL,Madison County,,postal_code,35750,ChIJQxuiqYQ4YogR76hij1rZUyo
United States,US,Alabama,US-AL,Madison County,,postal_code,35757,ChIJleaXA8VnYogRtk3QccEw6Q4
United States,US,Alabama,US-AL,Madison County,,postal_code,35758,ChIJzWLQgfNlYogRz4GyUC6i48M
United States,US,Alabama,US-AL,Madison County,,postal_code,35759,ChIJ_27ZRA4_YogRZwU0vnUYi3c
United States,US,Alabama,US-AL,Madison County,,postal_code,35760,ChIJZygEy8UFYogRcqYCgk2t7V8
United States,US,Alabama,US-AL,Madison County,,postal_code,35761,ChIJrembxLMkYogRInEKOhinSWk
United States,US,Alabama,US-AL,Madison County,,postal_code,35763,ChIJib7q0tMPYogRmn-4LqZMxCA
United States,US,Alabama,US-AL,Madison County,,postal_code,35773,ChIJQQw12G5DYogRip1_zNeJTtE
United States,US,Alabama,US-AL,Madison County,,postal_code,35801,ChIJmU5uoF8TYogRehgMqFDiv1Q
United States,US,Alabama,US-AL,Madison County,,postal_code,35802,ChIJ7wtWfcESYogR7g4FV-3NeWs
United States,US,Alabama,US-AL,Madison County,,postal_code,35803,ChIJZWTA4BMMYogR9n-ElPAUMz0
United States,US,Alabama,US-AL,Madison County,,postal_code,35805,ChIJOdiuNENsYogROmsMAwG8jhg
United States,US,Alabama,US-AL,Madison County,,postal_code,35806,ChIJr3P0KBJpYogRkoQhtM6ugWY
United States,US,Alabama,US-AL,Madison County,,postal_code,35808,ChIJ72C-9xpyYogR42rsg6JDSUI
United States,US,Alabama,US-AL,Madison County,,postal_code,35810,ChIJ395aRYlqYogRqSDsACaT_20
United States,US,Alabama,US-AL,Madison County,,postal_code,35811,ChIJ66G1Oe4VYogRnjvf0lGIVkk
United States,US,Alabama,US-AL,Madison County,,postal_code,35816,ChIJe4jxo5FrYogReOoL4VB-3-k
United States,US,Alabama,US-AL,Madison County,,postal_code,35824,ChIJhcjkc1JlYogRmpnQWi63IuE
United States,US,Alabama,US-AL,Madison County,01089,,,ChIJD42VzuAUYogRzlLGpknYs44
United States,US,Alabama,US-AL,Marengo County,01091,,,ChIJS2WYEO11hYgR3lA_VhrYavM
United States,US,Alabama,US-AL,Marion County,01093,,,ChIJE7W8GHrdh4gRnkiMvyBu85Y
United States,US,Alabama,US-AL,Marshall County,01095,,,ChIJcxIcvTAAiogRu8l5JunPtSs
United States,US,Alabama,US-AL,Mobile County,,postal_code,36505,ChIJiw2l_Y72mogR8sTeQA3rtmA
United States,US,Alabama,US-AL,Mobile County,,postal_code,36521,ChIJ2flXFJIBm4gR11JIknSn2I8
United States,US,Alabama,US-AL,Mobile County,,postal_code,36522,ChIJczZGQNAEm4gRL23uwv-0Wic
United States,US,Alabama,US-AL,Mobile County,,postal_code,36523,ChIJY7UKAn0tmogR_mVpmsgaacU
United States,US,Alabama,US-AL,Mobile County,,postal_code,36525,ChIJ203nS15XmogRS97oX083p5U
United States,US,Alabama,US-AL,Mobile County,,postal_code,36528,ChIJOwhRN0YsmogRANldcfaQ1ds
United States,US,Alabama,US-AL,Mobile County,,postal_code,36541,ChIJKf7cKE3Em4gRLq97OyZSjXY
United States,US,Alabama,US-AL,Mobile County,,postal_code,36544,ChIJycxsGSfKm4gRK3Vs7KC7-oE
United States,US,Alabama,US-AL,Mobile County,,postal_code,36560,ChIJsYhDs-HkmogRybKfpqGVdvs
United States,US,Alabama,US-AL,Mobile County,,postal_code,36571,ChIJP-JeCNVVmogRctqBbBVvruo
United States,US,Alabama,US-AL,Mobile County,,postal_code,36572,ChIJXyWY3zdWmogR74Zr5288ur0
United States,US,Alabama,US-AL,Mobile County,,postal_code,36575,ChIJr9oYi8-um4gR8vFUeErK7LA
United States,US,Alabama,US-AL,Mobile County,,postal_code,36582,ChIJQ9K8bVC1m4gRIRwDIp0L2qY
United States,US,Alabama,US-AL,Mobile County,,postal_code,36587,ChIJ66rd2TCmm4gRmxo4oTysJcg
United States,US,Alabama,US-AL,Mobile County,,postal_code,36602,ChIJU3uIWedPmogR0sJzooimhVU
United States,US,Alabama,US-AL,Mobile County,,postal_code,36603,ChIJmfXoUjFOmogRb9eZxnpp52c
United States,US,Alabama,US-AL,Mobile County,,postal_code,36604,ChIJD_9ENjxOmogR9oWOG1VEtKE
United States,US,Alabama,US-AL,Mobile County,,postal_code,36605,ChIJQdNIC1ZJmogRZskaVSYZtSU
United States,US,Alabama,US-AL,Mobile County,,postal_code,36606,ChIJ0fNlF8FNmogRCBSSIq8bFck
United States,US,Alabama,US-AL,Mobile County,,postal_code,36607,ChIJU-4xUwhSmogRuFRmjxIFwIY
United States,US,Alabama,US-AL,Mobile County,,postal_code,36608,ChIJx4ePyTmwm4gR2SVK7YD8QBU
United States,US,Alabama,US-AL,Mobile County,,postal_code,36609,ChIJG7PxCSZNmogR35bIF2H-QgU
United States,US,Alabama,US-AL,Mobile County,,postal_code,36610,ChIJc-OOKp9RmogRVK0_ALwzXvg
United States,US,Alabama,US-AL,Mobile County,,postal_code,36611,ChIJZ_7bTxhRmogRRF4zPYAQ554
United States,US,Alabama,US-AL,Mobile County,,postal_code,36612,ChIJcV0H-LZTmogRSJaeWP1cg4o
United States,US,Alabama,US-AL,Mobile County,,postal_code,36613,ChIJdehK7jmrm4gRyb0ToL9bgX8
United States,US,Alabama,US-AL,Mobile County,,postal_code,36615,ChIJETLNf-tOmogRdmaF9HDNcIE
United States,US,Alabama,US-AL,Mobile County,,postal_code,36617,ChIJn7y9mRhSmogRyyn4UStCZsE
United States,US,Alabama,US-AL,Mobile County,,postal_code,36618,ChIJy72lrCytm4gRMkKAGExh2F4
United States,US,Alabama,US-AL,Mobile County,,postal_code,36619,ChIJfXxx1pa0m4gRd6Qcc7AV-aY
United States,US,Alabama,US-AL,Mobile County,,postal_code,36693,ChIJu3FlybhMmogRcqN0qG_-ATw
United States,US,Alabama,US-AL,Mobile County,,postal_code,36695,ChIJx7rpEMKwm4gR7S3mOxmbXBE
United States,US,Alabama,US-AL,Mobile County,01097,,,ChIJK6FDUmGym4gRO0XgJVIpkUY
United States,US,Alabama,US-AL,Monroe County,01099,,,ChIJCQvCHRohkIgRs3ZdtiYokfg
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36036,ChIJ2VfHaJfdjYgRuEnNCEO2UI0
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36043,ChIJt1GLqZVkjogR8Y-xRuryo4I
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36052,ChIJrQi3CujOjYgRIDaWPkadARw
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36064,ChIJoY-RRVUtjIgR5SppDrgjQQo
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36069,ChIJE1UbkALajYgREp8sJrauPRY
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36104,ChIJv2I1d1eBjogRgex_5CkspWg
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36105,ChIJyzvXCs14jogRN1tMUbYUyPk
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36106,ChIJe8y3DNaBjogRcu1C7xOeKHM
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36107,ChIJq0UaUoyBjogRx--D97-7lRY
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36108,ChIJ88xG88SHjogRoJEwfBHWBuk
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36109,ChIJP-A2MxwqjIgRVlHJZBES2ME
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36110,ChIJkYotDi4ojIgREVF5ddQfsOw
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36111,ChIJeXfT0TCAjogR4-Oj2Pbbb_A
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36112,ChIJh-XG_baGjogRb-ILM8awBnk
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36116,ChIJz70TXt3UjYgRmOcaJ3ojblg
United States,US,Alabama,US-AL,Montgomery County,,postal_code,36117,ChIJb7PpBC8sjIgRGM0WYiKZZMY
United States,US,Alabama,US-AL,Montgomery County,01101,,,ChIJ-YHUsJSBjogRwWSetWNBBsQ
United States,US,Alabama,US-AL,Morgan County,,postal_code,35601,ChIJG1G7f0yEYogRhc9LFqLESYI
United States,US,Alabama,US-AL,Morgan County,,postal_code,35603,ChIJTZxMwECBYogRLM_tqLM58i0
United States,US,Alabama,US-AL,Morgan County,,postal_code,35619,ChIJRY-P81UhiIgRornetjtQ0ks
United States,US,Alabama,US-AL,Morgan County,,postal_code,35621,ChIJAVRtFzjaiYgRUj8Nx1HA0PQ
United States,US,Alabama,US-AL,Morgan County,,postal_code,35622,ChIJRddUjyctiIgRNDJEqkRUMn4
United States,US,Alabama,US-AL,Morgan County,,postal_code,35640,ChIJoaiFmFgqiIgRxL-WQmnkiHQ
United States,US,Alabama,US-AL,Morgan County,,postal_code,35670,ChIJLR5_2gXYiYgRFTdk17vFRpM
United States,US,Alabama,US-AL,Morgan County,,postal_code,35754,ChIJgbuwr2V0YogRKJPVmHfgaMM
United States,US,Alabama,US-AL,Morgan County,01103,,,ChIJSfZjE7ooiIgRfGKcLi3wy24
United States,US,Alabama,US-AL,Perry County,01105,,,ChIJXwPkJ9Fuj4gRE6mFCNBDUTA
United States,US,Alabama,US-AL,Pickens County,01107,,,ChIJwfbgMF1lhogRp3yT3z9v17g
United States,US,Alabama,US-AL,Pike County,01109,,,ChIJo1VtB2aPjYgRJdXJgNo6f0s
United States,US,Alabama,US-AL,Randolph County,01111,,,ChIJpR9fanFxi4gRXTBYhiqTREM
United States,US,Alabama,US-AL,Russell County,01113,,,ChIJ87jB5LPfjIgRp8-2hTWWOvI
United States,US,Alabama,US-AL,Shelby County,,postal_code,35007,ChIJhTeUCWQliYgRfMls6daS5qU
United States,US,Alabama,US-AL,Shelby County,,postal_code,35040,ChIJ0doNuRMyiYgRVi6x2p0t_J4
United States,US,Alabama,US-AL,Shelby County,,postal_code,35043,ChIJsW7GNgM8iYgRUCKWPkadARw
United States,US,Alabama,US-AL,Shelby County,,postal_code,35051,ChIJoVxkdo83iYgR9Yq3SKk_uqo
United States,US,Alabama,US-AL,Shelby County,,postal_code,35078,ChIJ7QsmoAVDiYgRtMkBZ-bpvy0
United States,US,Alabama,US-AL,Shelby County,,postal_code,35080,ChIJ446IikbYiIgRRzMssMhAnyI
United States,US,Alabama,US-AL,Shelby County,,postal_code,35114,ChIJ2wGCLvrXiIgRAbVfRSbdM60
United States,US,Alabama,US-AL,Shelby County,,postal_code,35115,ChIJb6nWAAUqiYgRvTvp2x3Bf14
