date,country_region,country_region_code,sub_region_1,sub_region_1_code,sub_region_2,sub_region_2_code,sub_region_3,sub_region_3_code,place_id,sni_covid19_vaccination,sni_vaccination_intent,sni_safety_side_effects
2021-06-28,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,55.614,11.914,9.982
2021-07-05,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,56.085,12.850,9.496
2021-07-12,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,56.870,12.150,8.639
2021-07-19,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,57.230,12.012,8.709
2021-07-26,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,51.887,10.425,7.407
2021-08-02,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,66.064,24.630,7.317
2021-08-09,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,48.771,10.259,7.034
2021-08-16,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,47.088,10.531,6.764
2021-08-23,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,42.077,8.226,5.880
2021-08-30,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,46.807,8.675,6.354
2021-09-06,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,43.113,7.546,5.357
2021-09-13,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,41.545,8.048,5.307
2021-09-20,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,37.298,7.967,4.392
2021-09-27,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,43.652,7.349,3.762
2021-10-04,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,40.216,7.536,3.479
2021-10-11,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,42.862,7.401,3.354
2021-10-18,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,61.089,9.204,3.811
2021-10-25,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,49.117,7.643,3.269
2021-11-01,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,55.328,8.360,2.999
2021-11-08,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,63.587,12.717,3.421
2021-11-15,United Kingdom,GB,,,,,,,ChIJqZHHQhE7WgIReiWIMkOg-MQ,79.728,13.971,4.114
2021-01-04,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,53.692,19.202,8.407
2021-01-11,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,68.253,28.210,8.266
2021-01-18,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,60.842,25.219,7.378
2021-01-25,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,61.071,24.519,7.711
2021-02-01,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,56.992,23.223,7.752
2021-02-08,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,66.057,30.289,10.834
2021-02-15,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,62.340,28.563,11.487
2021-02-22,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,70.690,32.244,12.336
2021-03-01,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,87.898,43.235,14.895
2021-03-08,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,100.000,48.223,17.291
2021-03-15,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,93.347,42.403,17.672
2021-03-22,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,93.006,41.236,18.350
2021-03-29,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,99.093,43.051,21.151
2021-04-05,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,95.539,33.292,23.389
2021-04-12,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,72.038,18.095,21.906
2021-04-19,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,55.185,13.295,20.328
2021-04-26,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,62.793,23.394,17.460
2021-05-03,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,44.185,8.521,14.940
2021-05-10,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,51.571,11.950,13.811
2021-05-17,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,42.863,9.564,11.955
2021-05-24,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,34.190,7.477,9.023
2021-05-31,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,29.342,6.958,6.754
2021-06-07,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,28.596,6.438,7.375
2021-06-14,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,26.998,6.522,5.924
2021-06-21,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,26.538,5.575,5.326
2021-06-28,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,24.148,5.327,4.423
2021-07-05,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,26.058,5.133,4.406
2021-07-12,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,28.080,5.212,4.940
2021-07-19,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,37.590,6.370,6.292
2021-07-26,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,47.477,8.007,7.323
2021-08-02,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,69.353,13.204,8.839
2021-08-09,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,55.891,8.703,8.835
2021-08-16,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,54.601,8.483,8.767
2021-08-23,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,55.673,7.926,8.748
2021-08-30,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,56.308,22.808,8.088
2021-09-06,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,40.999,6.256,7.776
2021-09-13,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,37.213,5.874,7.689
2021-09-20,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,33.750,5.898,6.407
2021-09-27,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,35.472,5.994,5.387
2021-10-04,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,30.800,4.693,4.372
2021-10-11,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,29.875,4.331,3.670
2021-10-18,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,33.425,5.567,3.488
2021-10-25,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,34.262,5.727,3.613
2021-11-01,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,43.785,7.623,3.921
2021-11-08,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,44.685,7.501,4.228
2021-11-15,United States,US,,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,46.454,8.683,4.335
2021-01-04,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,32.023,2.231,4.214
2021-01-11,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,29.517,1.859,3.609
2021-01-18,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,21.924,1.343,2.393
2021-01-25,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,21.900,1.086,1.790
2021-02-01,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,20.284,0.993,1.381
2021-02-08,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,22.984,1.456,2.378
2021-02-15,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,29.233,2.579,3.705
2021-02-22,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,42.598,5.777,4.876
2021-03-01,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,62.116,11.775,7.368
2021-03-08,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,84.370,19.820,9.138
2021-03-15,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,89.167,19.130,10.363
2021-03-22,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,84.833,20.053,10.243
2021-03-29,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,111.966,28.806,12.460
2021-04-05,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,140.250,36.608,16.999
2021-04-12,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,124.882,28.963,17.752
2021-04-19,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,160.262,46.029,27.606
2021-04-26,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,162.663,53.591,26.523
2021-05-03,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,165.116,45.393,30.698
2021-05-10,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,142.209,34.462,28.436
2021-05-17,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,127.630,28.198,25.804
2021-05-24,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,113.560,20.834,23.484
2021-05-31,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,132.338,29.870,32.380
2021-06-07,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,128.655,31.666,20.404
2021-06-14,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,153.112,38.551,20.957
2021-06-21,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,145.105,39.069,22.823
2021-06-28,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,111.190,27.702,18.726
2021-07-05,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,94.469,19.387,17.425
2021-07-12,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,84.914,15.486,14.317
2021-07-19,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,71.062,12.240,11.535
2021-07-26,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,65.643,10.589,9.388
2021-08-02,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,73.420,25.071,8.213
2021-08-09,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,63.940,11.582,8.078
2021-08-16,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,115.337,63.363,7.572
2021-08-23,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,92.675,23.017,8.169
2021-08-30,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,109.210,39.041,9.951
2021-09-06,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,85.910,11.667,8.518
2021-09-13,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,94.093,12.995,10.225
2021-09-20,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,103.571,13.609,9.556
2021-09-27,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,74.020,9.754,7.241
2021-10-04,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,70.844,8.898,5.823
2021-10-11,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,72.952,8.235,4.804
2021-10-18,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,64.347,7.432,4.020
2021-10-25,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,53.773,6.243,3.567
2021-11-01,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,59.547,6.869,3.225
2021-11-08,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,59.121,10.078,3.330
2021-11-15,Canada,CA,,,,,,,ChIJ2WrMN9MDDUsRpY9Doiq3aJk,56.939,10.441,3.541
